age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
23,4,193949,9,4,12,3,4,0,0,0,60,39,0
26,4,133373,15,4,12,3,4,1,0,0,42,39,0
42,4,113324,11,6,12,4,4,1,0,0,40,39,0
23,4,178818,11,4,1,1,4,0,0,0,40,39,0
53,6,152810,0,2,3,0,4,1,0,0,40,39,0
51,4,335997,11,2,4,0,4,1,4386,0,55,39,1
40,4,436493,11,4,8,3,4,1,0,0,25,39,0
27,4,704108,9,4,10,1,4,1,0,0,50,39,0
24,2,150084,15,5,11,1,4,1,0,0,60,39,0
42,4,341204,11,0,3,2,4,0,0,0,40,39,0
41,4,187336,11,5,1,4,4,0,0,0,40,39,0
23,4,204209,15,4,6,3,4,1,0,0,10,39,0
42,6,206066,12,2,10,0,4,1,0,0,65,39,0
38,4,63509,11,2,3,0,4,1,0,0,40,39,1
63,6,391121,5,2,5,0,4,1,0,0,30,39,0
31,4,56026,11,2,3,0,4,1,0,0,40,39,0
18,6,60981,1,4,8,3,4,0,0,0,4,39,0
21,4,228255,15,4,8,3,4,1,0,0,30,39,0
24,4,86745,9,2,10,2,1,0,0,0,40,30,0
55,4,234327,15,2,3,0,4,1,0,0,40,39,0
20,4,59948,6,4,1,4,2,0,114,0,20,39,0
31,4,137814,15,0,12,3,4,0,0,0,30,39,0
23,4,167692,15,4,1,3,4,0,0,0,20,39,0
35,4,245090,11,2,3,0,4,1,0,0,40,26,0
51,6,256963,15,2,12,0,4,1,0,0,60,39,0
19,4,160033,15,4,11,3,4,0,0,0,30,39,0
38,2,289430,11,0,11,1,4,1,0,0,56,39,0
52,2,305053,11,2,3,0,4,1,0,2051,40,39,0
70,6,172370,14,2,10,0,4,1,0,0,25,39,0
53,4,320510,0,0,3,1,4,1,0,0,40,39,0
59,4,171355,10,2,4,0,4,1,0,0,40,39,1
39,4,65027,15,2,14,0,4,1,0,0,43,39,0
18,4,215190,2,4,12,3,4,0,0,0,20,39,0
41,0,149385,11,4,0,1,4,0,0,0,30,39,0
19,0,169324,15,4,0,3,4,1,0,0,10,39,0
24,4,138938,15,0,1,1,4,0,0,0,40,39,0
25,4,557082,11,4,1,1,4,0,0,0,38,39,0
32,4,273287,15,4,4,1,2,1,0,0,40,23,0
34,6,77209,11,2,12,0,4,1,0,1902,60,39,1
35,4,317153,11,4,12,1,4,0,0,0,40,39,0
50,4,95469,11,2,1,0,4,1,7298,0,45,39,1
18,4,302859,11,4,12,3,4,1,0,0,20,39,0
37,4,333651,11,4,1,1,4,1,0,0,42,39,0
30,4,177596,15,4,8,4,4,0,0,0,36,39,0
40,5,157240,12,2,4,5,4,0,15024,0,30,20,1
22,4,184779,11,4,10,1,4,0,0,0,40,39,0
50,2,138358,15,5,8,4,2,0,0,0,28,39,0
70,4,176285,11,0,8,1,4,0,0,0,23,39,0
43,4,102180,12,2,10,0,4,1,0,0,40,39,1
77,6,209507,15,4,3,1,4,1,0,0,40,39,0
30,6,229741,11,2,3,0,4,1,0,0,40,39,0
33,4,324546,15,2,7,0,4,1,0,0,39,39,0
51,4,337195,15,2,12,0,4,1,0,1902,50,39,1
58,7,194068,12,2,10,0,4,1,0,1977,50,39,1
22,4,250647,15,4,1,3,4,1,0,0,12,39,0
33,4,477106,11,2,14,0,2,1,0,0,40,39,0
27,4,104329,1,2,12,0,4,1,0,0,40,39,0
35,4,224566,15,4,4,1,4,1,0,0,60,39,0
32,4,169841,15,0,12,1,4,0,0,0,55,39,0
41,4,42563,9,2,13,5,4,0,0,0,25,39,1
37,4,31368,15,2,3,0,4,1,0,0,40,39,0
17,4,132755,1,4,12,3,4,1,0,0,15,39,0
50,4,279129,9,0,4,1,4,1,0,0,55,39,1
31,0,86143,11,2,0,0,1,1,0,0,40,30,0
54,7,44172,11,5,4,4,4,0,0,0,38,39,0
23,7,93076,11,4,8,3,2,1,0,0,40,39,0
40,4,146653,9,0,1,4,4,0,0,0,20,39,0
29,4,221366,9,2,10,0,4,1,5013,0,40,11,0
38,4,189404,11,3,8,1,4,1,0,0,35,0,0
30,4,172304,8,2,4,0,4,1,0,0,55,39,0
20,4,116666,15,4,12,3,1,1,0,0,8,19,0
43,6,64112,15,2,5,0,4,1,0,0,50,39,0
25,4,55718,15,4,13,3,4,1,0,0,25,39,0
39,4,126675,12,2,12,0,4,1,0,0,50,39,1
48,4,102112,7,2,10,0,4,1,0,0,50,39,1
41,6,226505,11,0,8,4,4,0,0,0,40,39,0
24,4,211527,9,4,1,1,4,1,0,0,30,39,0
20,4,175069,15,4,1,3,4,1,0,0,40,41,0
25,4,25249,15,4,1,1,4,0,0,0,40,39,0
57,4,73411,15,2,3,0,4,1,0,0,40,39,1
39,4,207185,15,2,4,5,4,0,0,0,35,33,1
66,4,127139,9,2,10,0,4,1,0,0,40,39,1
34,4,41809,15,0,1,4,4,0,0,0,40,39,0
36,4,297449,9,0,10,1,4,1,14084,0,40,39,1
46,4,141483,11,2,12,5,4,0,0,0,40,39,0
42,2,117227,12,0,10,4,4,0,0,0,45,39,0
46,4,377401,11,2,14,0,4,1,0,1902,70,2,1
34,2,167063,11,4,11,3,4,1,0,0,40,39,0
43,4,253759,15,2,13,5,2,0,0,0,40,39,0
42,4,183096,15,0,4,3,4,0,0,0,40,39,0
31,4,269654,9,4,12,1,4,1,0,0,48,39,0
70,0,293076,15,2,0,0,4,1,0,0,30,39,0
32,4,34104,15,2,4,0,4,1,0,0,40,39,0
46,1,80057,11,2,1,0,4,1,0,0,40,11,1
42,5,369781,5,0,3,4,4,1,0,0,25,39,0
21,4,223811,8,4,4,3,4,1,0,0,40,39,0
24,4,163053,9,4,12,1,4,0,0,0,40,39,0
23,4,189461,11,4,12,2,4,1,0,0,55,39,0
50,2,145166,12,2,10,0,4,1,7298,0,40,39,1
37,4,86310,15,0,1,4,4,0,0,0,45,39,0
19,0,263224,1,4,0,4,4,0,0,0,30,39,0
44,1,280362,7,2,3,0,4,1,0,0,40,39,1
29,4,301031,11,2,14,0,2,1,0,0,40,39,0
30,4,74966,8,2,1,5,4,0,0,0,24,39,0
36,4,254493,15,2,12,0,4,1,0,0,44,39,0
49,6,204241,9,4,12,1,4,1,0,0,45,39,0
29,4,225024,11,0,3,1,4,1,0,0,40,39,0
45,2,148222,11,4,1,1,2,0,0,0,40,39,0
75,7,113868,10,2,10,0,2,1,0,0,20,39,1
42,4,132633,11,4,9,1,4,0,0,0,40,0,0
37,4,44780,7,0,4,1,4,0,0,0,40,39,0
51,4,86373,9,2,7,0,4,1,0,0,25,39,0
61,2,176753,11,2,5,0,4,1,0,0,48,39,0
33,4,164707,7,4,4,4,4,0,2174,0,55,0,0
50,2,370733,11,2,1,0,2,1,0,0,40,39,0
59,4,216851,11,4,7,1,4,1,0,0,40,39,0
25,4,137951,11,4,1,4,4,0,0,0,30,39,0
22,4,185279,11,4,6,3,4,1,0,0,16,39,0
56,4,159724,15,2,14,0,4,1,0,0,40,39,1
44,4,103233,9,4,1,4,2,0,0,0,40,39,0
35,4,63509,8,2,3,0,4,1,0,0,50,39,0
57,4,174353,11,4,4,1,4,1,0,0,40,39,0
47,6,168109,11,2,5,0,4,1,15024,0,50,39,1
27,4,159724,9,4,4,1,4,0,0,0,40,39,0
50,6,105010,11,2,5,0,4,1,0,2051,20,39,0
30,4,179112,9,4,10,3,2,1,0,0,40,0,0
46,4,364913,1,2,14,0,2,1,0,0,40,39,0
48,5,155664,14,2,10,0,4,1,0,0,60,39,1
61,4,230568,9,0,1,1,4,1,0,0,40,39,1
33,4,86492,11,4,14,1,4,1,0,0,87,39,0
40,4,71305,11,2,8,0,2,1,0,0,40,39,0
58,5,189933,15,2,4,0,4,1,0,0,65,39,1
46,5,191978,12,2,4,0,4,1,0,2392,50,39,1
35,4,38948,15,2,10,0,4,1,0,0,40,39,1
51,5,139127,15,0,4,4,4,0,0,0,50,39,0
37,4,301568,2,4,8,3,4,0,0,0,40,39,0
64,4,149044,12,2,10,0,1,1,0,2057,60,3,0
41,4,197344,11,4,3,1,4,1,0,0,54,39,0
18,4,32244,1,4,6,3,4,1,594,0,30,39,0
44,6,315406,1,2,5,0,4,1,0,0,88,39,0
41,7,47170,9,2,10,5,0,0,0,0,48,39,1
33,7,208785,15,5,10,1,4,1,10520,0,40,39,1
37,4,196338,6,5,9,4,4,0,0,0,16,26,0
34,4,269243,15,4,1,3,4,0,0,0,40,39,0
24,1,215115,9,4,13,3,4,0,0,0,40,0,0
20,4,117767,15,4,6,3,4,1,0,0,40,39,0
38,4,176101,9,2,4,0,4,1,0,0,40,39,0
28,4,138283,8,4,8,1,4,0,0,0,40,39,0
20,6,132320,11,4,14,3,4,1,0,0,45,39,0
22,1,471452,9,4,13,3,4,1,0,0,8,39,0
55,4,147653,9,0,1,4,4,0,0,0,73,39,0
20,4,49179,15,4,10,1,4,1,0,0,35,39,0
26,4,174921,9,4,10,1,4,0,0,0,40,39,0
20,5,95997,11,4,5,3,4,1,0,0,70,39,0
40,4,247245,6,0,8,1,4,0,0,0,40,39,0
33,4,67072,11,2,12,0,4,1,0,0,50,39,1
54,0,95329,15,0,0,3,4,1,0,0,50,39,0
24,4,107882,11,4,12,1,4,0,0,0,40,39,0
25,4,241825,15,4,4,3,4,1,0,0,46,39,0
18,4,79443,1,4,8,3,4,1,0,0,8,39,0
49,6,233059,11,2,3,0,4,1,0,0,60,39,0
17,4,226980,2,4,6,3,4,1,0,0,17,39,0
34,6,181087,8,2,3,0,4,1,0,0,45,39,0
37,4,305597,9,2,10,0,4,1,0,0,45,39,1
49,1,311671,15,2,4,0,4,1,0,0,40,39,1
74,4,129879,11,6,1,1,4,0,15831,0,40,39,1
37,4,83375,11,0,5,1,4,1,0,0,40,39,0
20,4,115824,1,2,6,0,4,1,0,1573,40,39,0
40,4,141657,11,2,4,5,4,0,0,0,35,39,1
34,4,50276,9,4,12,1,4,1,27828,0,40,39,1
30,4,177216,14,2,10,0,2,1,0,1740,40,14,0
44,4,228057,11,5,1,1,4,0,0,0,40,33,0
40,4,222848,0,2,8,5,2,0,0,0,32,39,0
58,4,121111,11,2,12,5,4,0,0,0,40,12,0
44,4,298885,11,2,3,0,4,1,0,0,40,39,0
42,4,149909,15,2,12,0,4,1,0,0,25,39,1
39,4,387430,11,4,8,1,4,1,0,0,18,39,0
19,4,121972,11,4,8,3,2,1,0,0,40,39,0
41,4,280167,12,2,4,0,4,1,15024,0,70,39,1
29,7,191355,12,4,10,1,4,1,0,0,40,39,0
34,1,112115,15,4,3,2,4,1,0,0,40,39,0
38,0,104094,15,2,0,0,4,1,0,0,15,39,0
27,4,211032,13,2,5,2,4,1,41310,0,24,26,0
54,4,199307,15,0,3,4,4,0,0,0,48,39,0
40,4,205175,11,6,7,4,2,0,0,0,37,39,0
19,4,257750,15,4,12,2,4,0,0,0,25,39,0
17,4,191260,1,4,8,3,4,1,594,0,10,39,0
33,4,342730,15,2,12,0,4,1,0,0,52,39,0
80,4,249983,5,6,8,1,4,0,0,0,24,39,0
24,6,161508,11,4,3,3,4,1,0,0,50,39,0
28,4,338376,9,4,10,3,4,1,0,0,40,39,0
55,4,334308,11,2,4,5,4,0,0,0,30,39,1
21,4,133471,15,4,4,3,4,1,0,0,40,39,0
51,4,129177,11,0,1,1,4,0,0,0,38,39,0
19,4,178811,11,4,7,3,2,0,0,0,40,39,0
42,4,178537,11,4,8,1,4,0,0,0,24,39,0
60,6,235535,11,2,4,0,4,1,0,0,48,39,0
20,0,298155,15,4,0,3,2,0,0,0,40,39,0
51,4,145114,11,0,1,1,4,0,0,0,40,39,0
21,4,194096,15,4,8,3,4,0,0,0,40,39,0
37,7,191779,15,2,3,0,4,1,0,0,40,39,0
26,4,159732,11,4,7,1,4,1,0,0,52,39,0
42,1,170230,12,4,4,1,4,0,14084,0,60,39,1
40,4,104719,15,2,6,0,4,1,0,0,40,39,0
55,4,163083,12,2,10,0,4,1,0,0,40,39,1
33,4,403552,11,4,8,1,2,1,0,0,32,39,0
62,4,218009,11,2,14,0,4,1,0,1977,60,39,1
47,4,179313,0,0,12,4,4,0,0,0,30,39,0
26,4,51961,2,4,12,2,2,1,0,0,51,39,0
59,4,426001,11,3,1,4,4,0,0,0,20,33,0
70,2,176493,15,6,1,1,4,0,0,0,17,39,0
26,4,124068,15,4,1,1,4,0,0,0,20,39,0
47,4,108510,0,2,12,0,4,1,0,0,65,39,0
25,4,181528,12,4,4,1,4,0,0,0,43,39,0
52,5,173754,14,2,10,0,4,1,15024,0,60,39,1
46,4,169699,11,2,3,0,4,1,0,0,40,39,0
67,4,126849,0,2,14,0,0,1,0,0,20,39,0
34,4,204470,12,2,4,0,4,1,0,0,50,39,1
53,7,116367,15,0,1,2,4,0,4650,0,40,39,0
22,4,117363,9,4,1,1,4,0,0,0,35,39,0
39,2,106297,11,0,1,3,4,1,0,0,42,39,0
54,6,108933,11,2,3,0,4,1,0,0,35,39,0
24,4,190143,9,2,12,0,4,1,0,0,40,39,0
37,4,246677,11,5,10,4,4,0,0,0,38,39,0
38,4,175360,0,4,10,1,4,1,0,2559,90,39,1
41,2,210259,12,4,10,1,2,0,0,0,40,39,0
36,4,166304,11,2,14,0,4,1,0,0,33,39,0
43,4,303051,8,2,4,0,4,1,15024,0,40,39,1
39,4,49308,9,0,10,1,4,1,0,0,40,39,0
26,4,192262,9,4,12,3,4,1,0,0,45,39,0
49,2,192349,12,4,10,1,4,0,4650,0,40,39,0
37,6,48063,9,2,10,0,4,1,0,0,55,39,1
43,4,170214,15,2,4,0,4,1,0,0,50,39,1
54,1,51048,11,2,10,0,4,1,0,0,40,39,1
53,5,246562,4,2,12,0,4,1,0,0,40,26,1
57,2,215175,12,2,10,0,4,1,0,0,60,39,0
28,4,114967,9,2,10,0,4,1,0,0,40,39,1
29,4,464536,9,2,8,0,4,1,0,0,40,39,0
21,4,451996,11,4,12,3,4,1,0,0,40,39,0
51,4,138852,11,2,3,0,4,1,0,0,40,39,0
46,7,353012,11,2,14,0,4,1,0,0,40,39,0
50,5,321822,14,2,10,0,4,1,0,0,75,39,1
50,6,324506,11,6,4,4,1,0,0,0,48,35,0
36,4,162256,11,0,4,4,4,0,0,0,40,39,0
31,2,356689,9,2,10,0,4,1,0,0,40,39,0
20,4,260199,11,4,1,3,4,0,0,0,10,39,0
36,4,103605,11,2,6,0,4,1,0,0,40,39,0
38,4,316211,11,0,3,3,4,1,0,0,40,39,0
37,4,308691,9,2,3,0,4,1,0,0,45,39,1
39,4,194404,12,2,10,0,4,1,7688,0,40,39,1
18,4,334427,0,4,5,3,4,1,0,0,36,39,0
33,4,213226,11,0,12,1,4,1,0,0,50,39,0
35,4,342824,11,4,13,1,4,0,1151,0,40,39,0
23,4,33105,15,4,6,3,0,1,0,0,40,39,0
37,4,147638,9,5,8,4,1,0,0,0,36,30,0
25,4,315643,11,2,8,0,4,1,0,0,30,39,0
51,1,106257,7,2,13,0,2,1,0,0,40,39,0
35,4,342768,11,2,3,0,4,1,0,0,40,39,0
54,4,108960,1,2,7,0,4,1,0,0,40,39,0
66,0,168071,11,2,0,0,4,1,0,0,30,39,0
32,4,136935,11,4,8,4,2,0,0,0,13,39,0
37,6,188774,9,4,11,1,4,1,0,0,55,39,1
29,4,280344,9,2,12,0,4,1,0,0,40,39,1
45,4,202496,9,2,6,0,4,1,0,0,37,39,0
61,5,134768,15,2,12,0,4,1,0,0,40,39,0
40,4,175686,15,0,1,4,4,0,0,0,40,39,0
24,4,194748,11,4,14,1,4,0,0,0,49,39,0
49,4,61307,5,2,7,0,3,1,0,0,38,39,0
51,6,165001,12,0,4,4,4,1,25236,0,50,39,1
34,4,325658,11,2,14,0,4,1,0,0,40,39,0
28,0,201844,11,5,0,4,4,0,0,0,40,26,0
20,4,505980,15,4,12,3,4,1,0,0,40,39,0
30,4,185336,15,0,1,4,2,0,0,0,37,39,0
49,5,362795,12,0,10,4,4,1,99999,0,80,26,1
26,4,126829,15,4,12,1,4,1,0,0,40,39,0
63,4,264600,0,2,1,0,4,1,0,0,45,39,0
36,4,82743,7,4,14,1,4,1,0,0,55,20,0
63,6,125178,9,2,10,0,4,1,0,0,40,39,1
22,4,128487,11,4,1,1,4,0,0,0,10,39,0
40,4,321758,11,2,12,0,4,1,0,0,40,39,1
31,4,128220,5,6,1,1,4,0,0,0,35,39,0
49,4,176814,15,2,3,0,4,1,0,0,50,2,0
35,4,188069,12,4,10,1,4,1,13550,0,55,0,1
23,7,156423,9,4,10,3,4,0,0,0,20,39,0
25,4,169905,8,4,12,1,4,1,27828,0,40,39,1
34,0,157289,11,2,0,0,4,1,0,0,40,39,0
28,4,176972,9,2,3,0,4,1,0,0,45,39,1
44,6,171424,15,0,7,1,4,1,0,2205,35,39,0
33,4,91811,11,5,14,1,4,1,0,0,40,39,0
21,4,203924,15,4,1,1,4,1,2597,0,45,39,0
55,4,177484,1,2,8,0,2,1,0,1672,40,39,0
17,0,454614,1,4,0,3,4,0,0,0,8,39,0
75,6,242108,11,0,12,1,4,1,2346,0,15,39,0
61,4,132972,6,4,7,4,2,0,0,0,40,39,0
53,4,157947,11,0,1,1,4,0,0,0,40,39,0
26,2,177482,7,2,11,0,4,1,0,0,45,39,1
48,4,246891,15,6,12,4,4,1,0,0,50,39,1
28,7,158834,12,2,4,0,4,1,0,0,50,39,1
30,0,203834,9,4,0,1,1,0,0,0,50,36,0
29,4,110442,11,2,6,0,4,1,0,0,45,39,0
25,4,240676,15,0,13,3,4,0,0,0,40,39,0
37,4,192939,11,2,14,0,4,1,0,0,40,39,0
43,2,260696,9,0,10,4,4,0,0,0,55,39,0
40,2,55363,11,2,14,0,4,1,0,0,40,39,0
34,4,144949,0,2,3,0,4,1,0,0,45,39,1
55,4,116878,10,2,10,0,4,1,15024,0,30,39,1
31,2,357954,7,4,13,1,4,1,0,0,20,39,0
21,0,170038,15,4,0,3,4,0,0,0,40,39,0
32,6,190290,11,2,5,0,4,1,0,0,40,22,0
26,7,203279,14,4,10,1,1,1,2463,0,50,19,0
26,4,167761,9,2,10,0,4,1,0,0,50,39,1
44,4,138845,15,2,14,0,4,1,0,0,40,39,0
49,4,144844,11,2,14,0,4,1,0,0,52,39,1
21,0,161930,11,4,0,3,2,0,0,1504,30,39,0
26,4,55743,11,4,1,4,2,0,0,0,30,39,0
40,6,117721,11,2,5,0,4,1,0,0,60,39,0
19,6,116385,1,4,1,1,4,0,0,0,40,39,0
58,4,301867,11,2,5,0,4,1,0,0,40,39,0
61,4,238913,8,2,13,0,4,1,0,0,40,39,1
28,6,123983,15,2,12,3,1,1,0,0,63,35,0
26,4,165510,9,4,5,3,4,1,0,0,40,39,0
64,4,183513,11,4,1,1,4,0,0,0,25,39,0
42,5,119281,9,2,4,0,4,1,0,0,60,39,1
41,4,152629,15,2,13,0,4,1,0,0,40,39,1
45,4,110171,11,4,6,1,4,1,0,0,40,39,0
39,4,211440,9,2,12,0,4,1,0,0,50,39,1
41,2,359259,11,2,8,0,4,1,0,0,40,39,0
51,4,125796,1,5,8,1,2,0,0,0,40,23,0
34,4,39609,8,0,1,4,4,0,0,0,40,39,0
33,4,111567,12,2,4,0,4,1,0,1902,45,11,1
23,4,44064,15,5,8,1,4,1,0,2559,40,39,1
35,6,120066,15,2,3,0,0,1,0,0,60,39,0
41,4,132633,1,0,9,4,4,0,0,0,25,13,0
39,4,192702,12,4,3,1,4,0,0,0,50,39,0
41,4,166813,15,2,12,0,4,1,0,0,55,39,0
33,5,40444,15,2,4,0,4,1,0,0,40,39,0
22,4,290504,11,4,8,2,4,1,0,0,40,39,0
25,4,178505,15,4,4,2,4,0,0,1504,45,39,0
25,4,175370,15,0,7,3,4,0,0,0,40,39,0
77,6,72931,5,3,1,1,4,1,0,0,20,22,1
33,0,234542,8,4,0,3,4,0,0,0,40,39,0
66,4,284021,11,6,12,1,4,0,0,0,40,39,0
19,4,277974,15,4,12,3,4,1,0,0,35,39,0
44,4,111275,11,4,8,4,2,0,0,0,38,39,0
45,5,191776,12,0,12,4,4,0,25236,0,42,39,1
28,4,125527,15,4,12,1,4,1,0,0,50,39,0
19,4,38294,11,4,6,2,4,1,2597,0,40,39,0
43,4,313022,11,2,7,0,2,1,4386,0,40,39,1
39,4,179668,9,2,13,0,4,1,15024,0,40,39,1
33,4,198660,9,2,12,0,4,1,0,0,50,39,0
44,4,216116,11,3,8,1,2,0,0,0,40,23,0
62,4,200922,5,6,7,1,4,0,0,0,40,39,0
40,4,153372,15,2,12,0,4,1,0,0,50,39,1
41,4,406603,11,4,8,1,4,1,0,0,6,20,0
23,2,248344,15,4,8,1,2,1,0,0,30,39,0
48,4,240629,11,2,3,0,4,1,0,0,40,22,1
38,4,314310,12,2,10,0,4,1,0,0,45,39,0
37,4,259785,12,2,4,0,4,1,0,0,50,39,1
45,4,127111,12,2,10,0,4,1,0,0,55,39,1
29,4,178272,11,2,11,0,4,1,0,0,40,39,0
66,2,75134,11,6,1,4,4,0,0,0,25,39,0
19,4,195985,11,4,8,1,4,0,0,0,50,39,0
23,4,221955,6,4,6,2,4,1,0,0,39,26,0
34,4,177675,9,2,13,0,4,1,0,0,40,39,1
39,4,182828,12,4,4,1,4,0,0,0,45,39,0
33,6,270889,11,4,14,1,4,1,0,0,60,39,0
43,4,183096,15,5,12,4,4,0,0,0,10,39,0
27,4,336951,11,2,14,0,4,1,0,0,99,39,0
33,7,295589,15,5,1,3,2,1,0,0,35,39,0
26,4,289980,4,2,5,0,4,1,0,0,30,26,0
56,5,70720,12,0,4,1,4,1,27828,0,60,39,1
46,4,163352,11,2,12,0,4,1,0,0,36,39,0
38,4,190776,7,0,3,4,4,0,0,0,40,39,0
90,4,313986,1,2,3,0,4,1,0,0,40,39,0
72,5,473748,15,2,4,0,4,1,0,0,25,39,1
20,4,163003,11,4,1,4,1,0,0,0,15,39,0
29,4,183061,11,2,3,0,0,1,0,0,48,39,0
49,4,123584,1,2,14,0,4,1,0,0,75,39,0
23,4,120910,11,4,8,4,4,0,0,0,35,39,0
20,4,227554,15,3,12,3,2,0,0,0,18,39,0
57,4,182677,9,2,4,0,1,1,4508,0,40,35,0
46,4,214955,7,0,10,4,4,0,0,0,40,39,0
33,4,209768,9,2,10,0,4,1,0,0,40,39,1
24,4,258120,9,4,12,1,4,1,0,0,55,23,0
49,4,110015,8,2,3,0,4,1,0,0,45,12,0
54,4,152652,11,2,14,0,4,1,0,0,65,39,0
46,1,43206,10,4,10,1,4,0,0,1564,50,39,1
31,6,114639,8,2,3,0,4,1,0,0,50,39,0
43,5,221172,14,2,10,0,4,1,0,1977,40,39,1
18,0,128538,15,4,0,3,4,0,0,0,6,39,0
19,4,131615,11,4,7,3,4,1,0,0,40,39,0
46,4,353824,7,4,1,1,4,1,0,0,40,39,0
43,4,178417,9,0,10,1,4,1,0,0,40,39,0
58,4,178644,11,6,3,4,4,1,0,0,40,39,0
43,6,271665,11,2,12,0,4,1,0,0,45,39,0
37,0,223732,15,5,0,4,4,1,0,0,40,39,0
21,1,169003,2,4,1,3,2,1,0,0,25,39,0
52,7,338816,12,4,1,1,4,1,0,0,70,39,1
34,4,506858,8,2,3,0,4,1,0,0,32,39,1
28,4,265628,8,4,6,3,4,0,0,0,40,39,0
34,4,173495,11,0,14,1,4,1,0,0,40,39,0
29,4,177413,11,2,7,0,4,1,0,0,40,39,1
39,4,31670,11,2,5,0,4,1,0,0,65,39,0
49,4,154451,1,0,7,4,2,0,0,0,35,39,0
35,4,265535,15,2,3,0,2,1,0,0,50,23,1
31,4,118941,15,0,8,3,4,0,0,0,20,39,0
18,4,214617,15,4,6,3,4,1,0,0,30,39,0
47,2,265097,11,2,8,0,4,1,4386,0,40,39,1
46,4,276087,11,2,12,0,4,1,5013,0,50,39,0
43,4,124692,9,2,12,0,4,1,0,0,40,39,1
51,1,306784,11,2,3,0,4,1,4386,0,40,39,1
21,4,434102,15,4,1,1,4,0,0,0,40,39,0
18,0,387641,15,4,0,3,4,1,0,0,40,39,0
31,7,181824,9,2,10,5,4,0,0,1902,35,39,1
39,2,177907,11,2,11,0,4,1,0,1887,40,39,1
58,4,87329,1,2,1,0,4,1,0,0,48,39,0
36,4,263130,12,4,10,1,4,0,0,0,40,39,0
38,4,262882,11,2,7,5,4,0,0,0,40,39,0
31,4,37546,9,2,4,5,4,0,0,1902,35,39,1
19,4,27433,1,4,6,1,4,1,0,0,40,39,0
38,4,393945,8,0,13,1,4,0,0,0,36,39,0
26,4,173927,8,4,10,3,3,0,0,0,60,23,0
38,4,343403,7,0,1,1,4,0,0,0,16,39,0
36,4,111128,15,2,3,0,4,1,0,0,45,39,0
40,4,193882,11,2,4,0,4,1,0,0,45,39,1
25,4,310864,9,4,13,1,2,1,0,0,40,0,0
41,4,128354,9,2,13,5,4,0,0,0,25,39,1
33,4,113364,11,4,12,1,4,1,0,0,45,39,0
63,0,198559,11,2,0,0,4,1,0,0,16,39,0
51,4,136913,11,2,7,0,4,1,0,0,40,39,0
34,4,115488,11,2,12,0,4,1,0,0,40,39,0
33,4,154227,8,0,12,1,4,1,0,0,40,39,0
25,4,279667,0,2,3,0,4,1,0,0,45,39,0
30,6,281030,11,4,12,4,4,1,0,0,66,39,0
19,4,283945,15,4,1,3,4,1,0,0,25,39,0
47,4,454989,11,2,4,5,4,0,0,0,40,39,1
26,4,391349,9,4,1,1,4,0,0,0,40,39,0
21,7,166704,15,4,8,3,4,0,0,0,14,39,0
36,4,151835,11,2,8,0,4,1,0,0,60,39,1
60,4,199085,0,2,7,0,4,1,0,0,40,39,0
28,4,61487,11,4,10,4,2,1,0,0,40,39,0
19,4,120251,11,4,1,3,4,0,0,0,14,39,0
42,4,273230,9,2,10,0,4,1,0,0,90,39,0
36,4,358373,11,5,7,1,2,0,0,0,36,39,0
35,4,267891,11,2,8,5,4,0,0,0,38,39,0
22,4,234880,15,4,1,3,4,0,0,0,25,39,0
54,4,48358,11,2,3,0,4,1,0,0,40,39,1
36,4,96452,9,2,10,0,4,1,0,0,45,39,0
55,4,204751,11,2,14,0,4,1,0,0,65,39,0
57,4,375868,12,2,1,0,4,1,0,0,40,39,0
56,4,413373,5,2,14,0,4,1,0,0,36,39,0
24,4,537222,11,2,4,0,4,1,0,0,50,39,0
35,2,33975,9,2,10,0,4,1,0,0,40,39,1
51,5,162327,1,0,12,1,4,1,0,0,40,39,0
34,4,182691,11,0,4,3,4,1,0,0,44,39,0
36,4,300829,7,0,1,4,4,0,0,0,42,39,0
51,2,114508,6,5,8,2,4,0,0,0,40,39,0
46,5,214627,10,2,10,0,4,1,0,0,60,39,1
42,4,129684,11,0,4,1,2,0,5455,0,50,39,0
25,7,120041,9,4,10,1,4,0,0,0,40,39,0
22,4,361138,11,4,6,2,4,1,0,0,50,39,0
37,4,76893,11,2,3,0,4,1,0,0,40,39,0
48,4,205424,9,0,12,4,4,1,0,0,40,39,1
61,4,176839,9,2,10,0,4,1,15024,0,50,39,1
40,4,229148,2,2,14,0,2,1,0,0,40,23,0
58,5,154537,11,2,4,5,4,0,0,0,20,39,1
52,4,181901,11,3,5,2,4,1,0,0,20,26,0
18,4,152004,1,4,8,3,2,1,0,0,20,39,0
27,4,205188,0,2,7,0,4,1,0,0,40,39,0
48,6,30840,15,2,10,0,4,1,5013,0,45,39,0
63,4,66634,6,2,3,0,4,1,0,0,16,39,0
38,6,180220,11,2,3,0,4,1,0,0,60,39,0
31,4,291052,15,2,1,0,4,1,0,2051,40,39,0
40,6,99651,15,2,10,0,4,1,0,0,60,39,0
41,4,327723,11,0,4,1,4,1,0,0,40,39,0
28,4,32291,9,4,10,1,4,0,2174,0,40,39,0
31,4,345122,14,0,10,1,4,1,14084,0,50,39,1
32,4,127384,8,2,3,0,4,1,0,0,55,39,1
