age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
36,4,106801,11,2,8,1,1,1,0,0,40,26,1
40,4,162018,11,4,5,5,4,1,0,0,40,39,0
50,4,98603,15,2,4,3,4,0,0,0,20,39,0
41,6,64440,11,2,10,0,4,1,0,0,36,39,0
41,6,307567,11,4,12,3,4,1,0,0,40,39,0
19,6,194085,11,2,7,0,4,1,14581,0,40,0,0
63,4,157855,11,4,12,1,4,0,0,0,40,39,0
25,4,309083,9,4,6,4,4,1,0,0,40,39,0
45,4,145172,11,4,6,3,4,0,0,0,58,39,0
36,4,103754,15,4,4,1,4,0,0,1994,36,0,0
36,4,141225,1,2,4,2,4,1,0,0,50,39,0
25,4,259192,15,0,3,3,4,0,0,0,59,32,0
36,4,144467,15,2,0,0,4,0,0,0,45,39,0
36,6,53545,11,2,10,1,4,0,0,0,40,13,0
63,8,181364,9,4,12,0,4,1,0,0,40,39,0
32,4,137491,15,4,4,1,4,0,0,0,50,39,1
45,4,161141,15,4,4,2,4,0,7036,0,21,39,0
19,4,66313,12,4,10,0,0,0,0,1654,69,39,1
25,4,96751,15,2,14,5,4,0,0,0,40,39,0
45,1,232206,5,0,10,4,4,1,0,0,58,32,1
45,6,100172,12,4,3,0,1,0,0,0,22,22,0
36,4,226630,14,4,14,5,4,1,0,0,45,27,0
25,0,155454,9,4,5,1,4,0,0,0,40,39,0
67,1,101234,15,0,6,4,4,1,0,0,40,18,0
36,2,78950,11,6,12,1,2,0,0,1649,9,39,1
32,4,158036,15,4,3,0,4,0,0,0,40,23,0
24,4,98708,12,4,8,0,4,1,0,0,36,39,0
24,4,212911,9,2,7,3,4,0,0,0,50,39,0
50,4,215202,15,0,10,4,4,0,0,0,40,39,0
46,4,148368,9,4,3,0,1,0,6797,0,10,39,1
25,4,70017,15,6,0,0,1,1,0,0,21,39,1
63,6,67353,9,2,10,5,4,1,0,0,36,33,1
36,4,63130,8,2,13,4,2,1,0,2385,40,31,0
25,2,69402,11,0,0,4,4,0,0,0,50,39,0
40,4,196672,15,2,4,3,4,1,0,0,57,39,0
68,4,156725,15,2,5,5,4,0,0,0,40,22,0
36,3,101779,15,2,10,1,4,1,0,0,40,30,1
36,4,169433,9,4,13,0,4,1,0,0,58,39,1
50,2,101132,15,4,12,3,2,1,0,0,40,7,0
25,4,115015,15,4,12,3,4,1,6786,0,45,39,0
36,4,186371,6,2,1,5,4,1,0,0,45,39,0
19,4,38450,5,2,10,0,4,0,0,0,40,39,0
45,4,66577,12,2,1,1,4,1,14997,0,10,39,1
25,0,169048,6,4,1,1,4,0,0,0,40,39,0
70,6,69478,15,6,4,0,4,0,0,1899,45,35,0
36,4,318067,15,0,12,0,4,0,0,0,40,30,0
25,0,150139,14,4,6,1,4,1,0,1649,45,6,0
25,4,151742,9,2,12,3,4,1,0,0,40,39,0
42,4,267169,6,2,3,4,4,1,0,0,40,8,1
25,4,71760,9,2,1,1,4,0,0,0,40,5,0
41,4,111257,9,4,1,0,4,1,0,1652,45,39,0
36,4,295098,15,2,3,0,4,1,25791,0,40,39,0
45,4,181767,15,4,7,4,4,1,0,0,30,39,0
57,4,271718,0,2,1,1,4,1,0,0,40,28,1
32,4,118240,1,2,3,1,4,0,0,0,40,39,1
24,4,201292,11,2,12,1,4,1,0,0,40,39,0
36,4,168911,15,2,14,0,4,0,0,0,45,39,1
25,4,179958,15,4,1,1,4,1,0,2373,35,39,1
25,4,286381,1,2,8,3,2,1,0,0,40,3,0
36,4,172031,0,0,10,0,2,1,0,0,69,39,0
25,4,154028,15,0,10,3,1,0,3537,0,69,39,0
63,4,14242,5,5,4,1,0,1,0,0,50,10,0
19,4,107529,15,2,6,0,4,0,0,0,45,39,0
41,4,159776,9,4,10,3,4,1,0,0,59,39,0
41,4,140164,15,4,9,1,2,1,0,0,20,39,0
56,4,162289,8,2,10,1,4,1,0,0,40,39,0
41,4,157286,11,4,10,0,4,0,0,0,40,4,0
46,5,79434,15,2,0,4,2,0,2867,0,40,39,1
49,3,92122,15,4,4,1,4,1,0,0,40,39,0
25,4,174655,2,4,4,4,4,1,0,0,40,39,1
24,8,24125,15,4,0,0,1,0,0,0,50,39,0
20,4,273525,15,2,13,4,4,1,0,0,11,39,0
36,4,166660,9,2,4,0,4,0,0,0,36,14,0
62,4,20746,12,2,10,0,4,1,0,2382,58,39,0
32,4,316151,11,4,11,2,4,1,0,0,40,39,0
63,4,190626,15,4,2,1,4,1,0,0,58,39,0
50,4,172404,15,2,4,3,4,0,0,0,40,39,1
46,4,92428,9,2,13,0,4,1,0,0,45,39,0
41,4,96574,15,4,10,5,4,1,0,0,40,39,0
36,4,68923,12,2,13,0,4,1,0,0,11,39,1
41,6,160201,11,2,7,1,4,1,0,0,40,39,0
41,6,71002,9,4,0,0,1,0,0,0,50,39,1
37,2,171640,6,2,1,3,4,0,0,0,20,39,0
57,4,211357,11,4,3,1,1,1,0,0,40,39,0
20,4,272904,2,2,10,1,4,0,7683,0,40,39,0
31,4,60931,9,0,1,5,4,1,0,0,40,39,0
56,4,167900,15,2,8,0,4,0,0,0,40,39,0
36,4,42233,12,2,10,4,4,0,0,0,45,39,1
50,4,225920,15,0,1,3,4,1,0,0,59,39,0
25,4,326224,15,4,7,0,4,0,0,0,30,39,0
46,6,82159,15,2,10,0,4,1,0,0,40,39,0
45,4,33446,11,4,10,5,2,1,0,0,40,39,1
25,4,177620,9,2,10,3,4,0,0,0,21,39,0
36,2,158240,15,0,14,1,4,1,0,0,50,39,1
20,4,163268,15,1,0,0,2,0,0,0,45,39,0
36,4,79396,8,2,10,1,4,1,0,0,45,39,0
36,4,64451,7,4,1,1,4,0,0,0,40,39,1
41,2,121867,11,4,1,4,4,1,0,0,22,39,0
57,2,304042,15,2,12,1,4,1,0,0,69,39,1
36,4,147389,9,2,3,1,4,0,7120,0,45,39,0
57,4,164979,12,4,3,3,4,0,0,0,50,39,0
25,4,75097,15,0,4,1,4,1,0,0,58,39,0
25,4,152764,15,4,3,5,2,0,0,0,40,30,1
50,6,84786,1,0,8,3,4,1,0,0,22,39,0
37,4,246803,9,4,5,1,1,0,0,0,40,39,0
41,1,283515,9,5,1,0,4,1,0,0,45,39,0
32,4,29023,12,4,10,1,4,1,0,2372,50,10,0
36,4,97218,9,0,3,5,4,1,0,1899,40,3,0
51,4,70735,9,2,6,1,4,1,7383,2950,40,39,0
19,4,216182,1,2,10,4,1,0,0,1993,40,39,0
63,4,54702,9,2,14,1,4,1,0,0,50,39,0
62,4,385467,11,4,11,1,0,1,3336,0,40,39,0
41,4,286019,0,2,6,3,2,1,0,0,40,0,0
45,6,120984,15,4,7,4,4,0,0,1996,70,39,0
63,4,162990,6,2,1,3,4,1,0,0,50,22,0
26,4,87256,11,4,4,0,1,0,0,0,40,39,0
25,4,224527,6,2,12,1,4,1,0,0,35,39,1
37,4,105983,15,4,4,0,4,1,0,2372,30,39,0
63,4,91945,11,4,4,4,4,0,0,0,36,19,0
31,2,55328,11,0,10,4,4,0,0,0,21,39,1
50,4,175527,7,0,12,0,2,0,7701,0,36,39,1
25,5,82911,12,4,8,1,4,1,0,0,10,24,0
64,4,118513,11,4,0,4,4,0,0,0,8,39,0
50,6,53638,9,2,8,1,4,1,0,0,58,39,0
25,2,149038,11,2,11,0,4,1,2935,0,69,5,0
69,2,84867,7,4,3,5,4,0,0,0,36,39,1
25,1,82363,11,2,1,0,4,0,0,0,40,12,0
50,4,24588,15,4,14,0,4,1,0,0,40,18,1
57,4,128202,0,4,1,4,4,1,0,0,40,39,0
58,4,82395,11,2,10,1,4,1,0,0,56,39,1
25,4,109987,9,4,14,4,1,1,0,0,36,39,0
56,4,107893,15,4,1,0,2,1,0,3031,40,39,0
46,4,171785,9,4,4,0,4,1,0,0,40,31,0
50,4,168121,15,4,8,0,4,0,0,0,45,39,0
63,5,181948,9,4,14,1,4,1,0,1680,40,39,0
36,5,64375,8,4,12,0,4,0,0,0,50,39,0
50,4,142543,12,0,1,1,4,1,0,0,69,39,1
45,2,89872,15,4,3,0,4,1,0,0,57,39,0
36,6,201147,14,4,7,0,4,1,0,0,40,39,0
31,4,99682,9,2,10,4,3,1,0,0,70,39,0
45,6,100588,8,2,3,0,4,1,2604,0,44,39,0
25,4,259494,13,2,4,1,4,1,0,0,58,39,0
31,4,61609,15,2,8,3,4,0,0,0,40,39,0
31,2,84435,2,2,13,0,4,1,0,0,40,39,1
25,2,171377,2,4,10,4,4,1,0,0,40,39,0
31,4,115184,9,0,5,0,4,0,0,0,40,39,0
24,4,165366,9,4,3,3,4,1,0,0,45,39,0
46,8,167274,11,2,0,0,4,0,0,0,10,35,0
62,4,106573,9,5,4,0,4,1,0,0,40,39,0
41,4,199644,11,4,3,5,4,0,0,0,44,39,0
45,4,178324,7,2,1,0,1,1,0,0,22,39,1
63,4,55146,15,4,12,1,4,1,0,0,11,39,0
45,7,84241,15,2,0,5,4,0,0,0,45,39,0
37,0,99215,12,4,10,0,4,1,0,0,40,39,1
19,2,58743,11,2,8,0,4,0,0,0,11,39,0
45,6,83627,15,0,3,3,4,0,0,1895,45,39,1
32,5,78487,2,4,1,5,2,0,0,0,59,39,0
45,4,161775,11,4,4,0,4,1,0,0,40,39,0
32,2,266644,15,4,10,4,4,0,0,0,36,39,0
31,2,172448,15,2,5,0,1,0,0,0,57,39,0
41,4,101012,9,1,12,1,4,0,0,0,45,39,0
31,4,138932,3,0,3,0,4,1,0,0,40,39,0
45,6,83647,6,4,7,1,4,1,0,0,59,39,1
36,6,90441,0,2,0,2,4,1,0,0,59,39,1
24,5,178094,11,4,12,0,4,1,0,1997,40,39,1
57,4,237998,15,2,14,0,4,1,0,0,40,37,0
46,4,131115,11,2,1,4,4,0,0,0,57,39,1
40,4,200707,12,4,4,1,3,1,0,1997,40,15,0
46,2,80217,4,2,1,4,4,0,3036,0,21,39,1
25,4,227423,15,6,12,0,2,1,0,0,21,39,1
44,4,163540,11,4,0,1,4,0,0,0,45,39,1
64,4,159880,11,2,1,0,2,0,7249,0,58,39,1
45,4,237494,9,2,3,0,4,1,0,3018,40,39,0
63,4,167608,15,2,1,1,4,0,0,0,30,0,1
24,4,201314,15,4,10,1,4,1,0,0,40,39,0
41,6,88084,15,4,8,0,4,0,0,0,45,39,0
19,4,166263,7,4,6,2,4,0,0,3042,40,9,1
25,4,113237,6,2,8,1,4,1,0,0,40,39,0
46,4,82059,15,4,7,1,4,1,0,0,40,5,0
25,4,93297,15,2,1,3,4,0,0,0,36,39,0
45,4,259712,15,5,10,0,4,1,0,0,21,39,0
40,4,106647,11,4,1,4,4,0,0,0,40,39,1
20,4,104355,12,2,8,1,4,0,0,0,40,18,1
41,4,41141,14,0,4,4,4,1,22906,0,45,39,1
25,4,139936,11,2,5,3,4,1,0,0,57,32,0
41,4,20507,11,4,3,4,4,1,0,0,9,39,0
67,4,78791,11,2,1,3,4,1,0,3015,40,39,0
26,4,291680,8,2,7,0,4,1,0,1896,40,39,0
31,2,21251,11,2,3,0,4,0,0,0,58,39,0
36,4,90227,15,4,2,1,4,0,0,1657,40,39,1
49,7,165485,11,2,1,0,4,1,0,0,30,39,1
31,4,144574,14,4,8,1,4,0,0,1665,36,39,1
46,2,156544,15,5,12,3,4,0,0,0,57,39,0
25,6,22156,11,5,10,1,4,1,0,0,50,39,1
46,4,89632,11,2,1,5,1,1,0,2001,22,39,0
32,4,170574,14,6,9,1,4,1,0,0,40,39,0
56,4,61252,8,2,14,4,4,1,0,0,22,39,0
45,6,63032,11,4,10,3,4,1,0,0,37,17,0
63,4,145604,9,4,4,3,4,0,0,0,45,39,0
51,1,110319,9,4,4,3,4,0,23619,0,59,39,0
63,1,87646,12,6,10,1,4,0,0,0,40,15,0
20,4,145513,5,5,14,2,2,1,0,0,40,39,0
46,4,146545,9,4,1,4,4,0,3019,0,40,39,0
32,4,52429,1,4,11,5,4,1,0,0,40,39,0
25,4,75872,14,4,7,4,4,0,0,0,50,39,1
46,2,270923,9,4,10,4,4,1,0,0,46,39,0
36,6,143037,9,2,1,1,4,1,0,0,40,39,0
31,4,161874,11,2,12,3,4,1,0,0,22,39,0
50,4,55163,11,2,10,0,4,1,0,0,23,39,0
50,4,164131,11,4,6,4,4,0,0,1671,45,39,1
63,4,101845,12,4,8,0,4,1,0,0,58,39,0
26,6,149144,11,2,4,1,3,1,0,0,40,39,0
57,4,111975,7,1,14,1,4,1,0,0,40,24,0
45,4,92447,11,2,1,0,4,1,0,1637,40,39,0
40,4,91426,9,4,4,0,4,0,0,0,59,39,1
49,7,111994,9,0,0,0,1,1,0,0,40,39,0
32,4,101849,12,4,12,2,4,1,0,0,40,39,1
36,6,170203,11,2,1,1,4,0,0,0,35,39,0
41,4,151229,11,4,14,2,1,1,2612,0,9,39,0
45,4,145016,12,4,4,0,4,0,0,0,40,39,0
50,4,83213,11,3,14,0,4,1,3221,0,40,36,1
50,7,184554,8,0,4,4,4,1,0,0,58,39,0
50,0,229123,15,2,3,4,2,1,14774,0,10,39,1
62,5,70955,15,2,12,1,4,1,7141,0,40,39,0
25,0,58987,1,2,10,3,4,1,3151,0,58,39,1
41,7,152667,11,2,8,1,4,1,3318,0,40,2,0
45,4,206721,15,4,13,2,4,1,0,0,50,39,1
25,5,106656,8,0,10,0,4,1,0,1897,45,39,0
41,1,159761,11,1,4,1,4,1,0,2996,40,27,0
36,6,156412,11,2,13,0,4,1,0,0,58,39,1
20,4,230611,12,2,7,4,4,1,0,0,40,39,1
25,5,95818,14,0,3,2,4,1,0,0,30,0,0
19,2,178281,12,2,1,5,4,0,0,0,40,39,1
57,6,344683,1,0,10,0,4,1,0,2368,40,39,0
36,4,96343,11,4,10,0,4,0,0,1672,20,39,0
36,5,195962,11,0,8,3,2,1,0,0,59,39,0
36,4,148862,1,4,10,1,4,1,24681,0,40,39,1
68,4,162509,9,2,8,1,1,0,0,0,40,39,1
37,4,242662,9,2,13,1,4,1,0,0,40,39,0
57,4,103793,11,4,0,0,4,0,0,0,58,16,0
63,3,104852,15,4,3,0,2,1,0,0,40,39,0
31,8,324841,11,4,8,0,4,1,0,1997,10,39,0
65,4,85282,8,2,10,5,2,0,0,1667,40,39,0
46,4,165267,9,0,12,1,4,0,0,0,57,30,0
64,4,171632,9,4,14,3,4,0,0,0,35,39,0
32,2,231708,1,0,3,1,2,0,0,0,58,39,0
36,4,11955,6,2,1,0,4,1,25686,0,30,39,0
41,4,92360,10,3,4,0,4,0,0,0,31,38,1
50,4,97531,11,4,12,4,4,1,23566,0,30,39,1
56,4,149916,11,2,7,1,2,1,0,0,44,39,0
63,4,71999,15,4,7,2,4,1,0,0,59,39,0
19,4,264339,15,2,1,1,4,1,0,0,36,30,1
19,6,180135,9,4,4,1,4,1,0,0,40,39,0
63,4,68306,7,4,10,1,1,1,0,0,57,39,0
41,4,51332,3,4,1,1,4,1,0,0,40,3,0
20,4,163966,15,0,12,1,4,0,0,0,45,32,1
25,4,88478,12,4,14,3,4,0,3167,0,40,32,0
31,4,72088,15,2,14,3,4,1,0,0,40,39,0
45,0,218881,12,4,5,1,4,0,14785,0,45,39,0
45,4,161015,11,2,4,4,1,1,0,0,40,39,0
46,6,113076,9,2,12,4,2,0,0,0,80,39,0
50,0,227605,15,4,2,3,4,0,3262,0,40,39,0
41,4,172109,11,4,8,1,4,1,0,0,40,39,0
65,4,218008,5,0,7,0,4,0,0,0,21,9,0
50,6,327980,12,4,12,1,4,1,0,0,81,0,0
64,5,160755,1,2,8,4,4,1,0,0,79,39,1
25,4,45728,1,2,14,0,4,1,0,0,40,39,1
25,4,158164,9,4,4,3,4,0,0,0,40,39,0
57,4,59300,2,3,10,1,4,1,3112,0,40,39,0
41,6,270905,15,2,6,0,4,0,0,0,40,39,0
50,4,163282,9,4,3,0,4,1,0,0,40,39,0
36,4,164964,11,4,8,4,4,0,0,0,40,39,0
24,1,161754,6,4,1,1,0,1,0,0,45,39,1
36,4,74186,0,4,0,0,4,0,0,0,11,39,0
20,0,354414,8,4,1,0,4,1,6953,0,40,39,1
51,4,61475,8,4,14,3,4,1,0,0,56,39,1
19,4,256280,9,2,14,3,4,0,0,0,40,39,0
63,4,84089,15,4,3,3,4,1,0,0,70,39,0
46,4,78347,15,0,5,1,4,1,0,0,58,39,0
41,7,94585,15,4,14,5,4,0,0,0,45,17,0
64,0,161538,15,4,10,1,4,1,0,0,36,39,0
40,4,101145,11,2,6,0,4,1,0,0,40,11,0
36,6,117150,6,4,4,1,4,1,0,0,11,39,0
20,4,155910,12,4,12,1,4,0,0,0,40,39,0
31,6,88154,11,0,10,0,4,0,0,2867,40,41,0
50,4,195284,15,0,10,0,1,1,7370,0,58,39,0
67,4,135212,11,2,12,2,4,0,0,0,40,5,0
50,4,166937,15,0,1,4,1,1,0,0,40,0,1
50,6,88168,0,0,0,0,2,0,2803,1644,30,39,0
61,4,101270,15,4,7,2,4,1,0,0,40,25,1
50,4,94971,15,2,3,0,4,1,0,1998,57,39,0
50,0,87846,11,2,14,4,3,1,0,0,40,39,1
20,4,258508,12,4,10,1,4,1,0,0,40,39,0
41,4,179289,9,0,7,0,4,1,0,0,45,39,1
50,4,146088,11,2,12,1,4,0,2676,1898,40,39,0
25,4,95059,11,4,12,2,4,1,7509,0,40,41,0
36,4,176809,9,0,10,4,4,1,0,0,50,36,0
49,4,157108,15,2,6,0,4,0,0,0,58,39,0
41,4,237906,11,4,4,3,1,1,0,0,40,39,0
50,4,60238,11,2,1,3,4,1,0,0,40,39,0
41,6,152500,15,4,12,1,4,0,0,0,40,39,0
57,1,218469,9,2,3,3,4,1,0,0,40,34,1
36,4,89195,11,4,7,1,4,1,7029,0,57,32,0
32,4,254249,9,4,10,3,3,1,0,0,58,39,0
19,4,139559,15,4,13,5,3,0,0,0,40,35,0
58,4,264908,15,2,8,3,4,1,0,0,40,39,0
45,4,151532,15,2,10,4,4,1,0,0,35,39,0
19,4,188994,6,2,3,1,4,1,0,0,40,39,0
45,4,195800,15,4,9,3,4,1,0,0,40,39,1
32,5,143980,11,2,12,1,4,0,0,0,40,39,0
49,4,311357,15,4,4,0,4,0,7481,0,45,39,0
41,6,217086,15,2,12,0,4,1,0,1119,40,32,0
36,6,99005,11,4,10,0,4,0,0,0,36,39,0
46,4,93075,15,4,10,4,4,1,0,0,40,9,0
68,4,48380,11,2,8,0,4,1,0,0,40,39,0
32,4,220500,11,4,1,0,4,1,0,0,30,39,0
50,4,66838,11,4,10,5,4,0,0,0,21,37,0
25,4,22763,11,5,12,2,4,0,0,0,40,39,1
68,4,96394,8,2,1,4,4,1,0,0,45,39,0
50,4,86184,6,0,4,0,1,1,0,0,40,39,1
31,4,87580,9,2,3,2,4,0,0,0,59,39,0
41,4,188439,15,5,3,4,1,1,0,0,40,39,0
32,6,70722,15,4,7,0,4,1,0,0,36,39,0
36,4,266348,11,2,10,2,4,0,0,3001,40,39,0
50,0,155629,5,0,6,1,4,1,0,0,40,39,1
46,5,155290,0,2,4,0,0,0,0,0,36,0,1
19,4,99495,9,2,4,2,4,1,0,2000,58,39,0
36,4,34249,11,2,1,0,4,0,2839,0,40,39,1
36,1,239388,15,4,0,1,0,1,0,0,40,39,1
19,4,76132,5,2,12,0,1,0,0,0,69,39,1
20,4,150119,15,4,5,0,4,1,0,3000,31,39,0
41,4,151484,11,4,3,3,4,1,0,0,58,39,0
45,4,147626,15,4,7,0,4,1,0,0,50,39,0
25,4,162482,9,4,3,1,4,0,0,0,40,8,0
45,4,282966,1,2,1,1,4,0,6940,0,57,39,1
31,4,153394,2,4,7,4,4,1,0,1901,45,39,0
41,4,67788,9,4,1,0,4,1,0,0,45,39,1
25,4,157402,15,4,8,3,4,0,0,0,45,39,0
25,6,157084,11,2,8,1,4,1,0,0,40,39,0
19,8,22393,9,0,3,5,4,1,0,1895,21,18,0
31,4,161547,8,2,10,5,4,1,0,0,40,39,0
25,4,93572,12,2,6,4,4,0,7840,1898,11,39,1
37,4,62705,11,5,3,4,4,1,0,0,58,15,1
31,3,88055,12,6,10,0,4,1,0,0,45,39,0
41,4,178370,11,4,1,0,2,1,0,0,40,39,1
41,4,171780,11,4,4,3,4,1,3399,0,45,22,0
40,4,71126,15,4,12,0,4,0,0,0,45,17,0
63,6,176846,15,5,13,4,4,1,0,0,21,31,0
41,6,302295,15,6,3,0,4,1,0,0,40,39,1
25,4,156361,15,4,0,1,4,0,0,0,69,39,1
36,5,97181,9,2,14,3,4,1,0,0,58,39,0
50,4,71430,6,3,0,5,4,0,0,0,58,39,1
45,6,158298,15,2,4,0,4,1,0,0,20,39,1
41,4,95856,15,2,12,2,2,0,0,0,50,39,0
25,8,157794,15,2,14,4,4,0,0,2366,58,39,1
50,4,142753,9,4,4,1,4,1,0,0,40,39,0
58,4,66831,11,2,8,0,2,1,3269,0,70,39,0
58,4,91476,8,4,10,1,4,1,0,3004,44,16,1
25,4,187134,9,6,0,0,4,0,26058,0,40,2,0
57,4,84402,9,4,5,3,4,1,0,1650,21,39,0
40,4,95413,11,4,14,0,4,0,0,1897,40,39,1
50,0,97378,15,4,11,1,4,1,0,0,40,39,1
41,4,156954,11,4,10,0,4,1,0,0,40,0,0
67,4,77701,15,4,10,0,4,1,0,0,40,39,0
50,7,90023,10,4,14,3,4,1,0,0,31,39,0
62,0,68444,9,2,3,4,3,1,14997,0,40,39,1
25,4,79957,15,4,10,0,4,0,7195,0,40,39,0
19,4,143329,11,4,12,1,4,1,6745,0,40,39,0
25,4,198054,9,2,1,0,4,1,0,0,45,39,0
25,8,193510,15,2,4,1,4,1,0,0,50,34,0
19,4,285036,9,4,4,0,4,0,0,1995,58,3,0
68,4,55993,9,2,3,4,4,1,0,0,30,39,0
32,8,153408,11,2,13,0,4,1,0,0,46,39,0
25,4,155399,6,6,6,1,3,1,0,0,40,39,0
50,7,197032,8,0,3,0,4,0,0,0,44,39,1
25,4,190023,12,4,0,4,4,0,0,0,58,38,1
31,4,156192,15,2,14,0,4,1,0,0,40,32,0
58,4,71118,6,5,3,4,4,0,0,0,46,32,0
65,5,92518,14,4,12,1,4,1,0,0,35,39,0
36,5,86025,12,4,7,1,4,0,0,0,40,39,0
31,4,67893,8,4,8,1,4,1,6710,0,69,39,0
45,4,199857,11,0,12,1,4,1,0,0,36,34,1
57,5,107234,1,2,5,0,4,1,0,0,40,39,0
62,4,167771,15,2,6,4,0,0,2897,0,22,39,1
63,4,165140,15,2,4,0,0,0,0,0,45,39,0
45,2,63636,11,2,0,4,1,0,0,0,10,39,0
57,4,84397,9,2,10,4,4,1,0,0,40,39,0
31,4,93781,6,4,14,0,4,0,0,0,50,39,0
45,4,157582,15,4,12,1,4,1,0,0,40,39,0
50,4,197587,15,1,3,1,1,1,0,1895,40,1,0
57,4,71661,15,4,3,0,4,1,0,0,58,39,0
36,4,33824,15,4,10,4,4,0,0,0,40,39,0
24,4,73238,2,4,8,1,4,1,0,0,45,39,0
36,6,67701,11,4,8,2,4,1,25843,0,40,39,1
41,4,62831,15,2,8,1,4,1,0,0,40,39,0
40,6,80140,1,2,7,1,4,1,0,0,50,18,0
57,6,50302,15,0,3,4,4,1,0,0,40,39,0
19,4,113324,5,4,1,3,4,1,0,0,36,39,1
36,4,169202,0,4,5,2,4,1,0,0,9,39,1
41,4,26919,9,4,10,5,4,0,0,0,58,39,0
25,4,244693,9,4,14,0,4,0,0,0,40,39,1
46,4,46307,10,4,3,5,1,0,0,0,58,39,0
63,4,177401,15,4,0,2,4,0,0,2970,40,39,1
32,6,162413,15,2,12,3,4,0,7307,0,40,39,0
41,0,72434,9,4,3,1,4,0,0,0,40,39,0
31,4,110832,11,4,0,0,4,1,0,0,21,39,0
50,4,23435,12,0,8,2,0,1,0,0,40,39,0
50,4,270746,15,4,3,3,4,0,0,0,40,39,1
41,4,44278,15,2,0,1,4,0,0,0,44,39,0
67,4,271903,5,2,14,2,2,0,0,1677,36,39,0
19,4,18246,11,2,10,0,4,1,0,0,40,39,0
31,0,34081,15,4,8,3,4,0,0,2371,40,39,0
31,4,173587,9,4,6,5,4,0,0,0,40,39,1
57,4,91962,9,4,3,5,4,0,0,0,40,14,0
31,2,46144,12,2,8,4,4,0,0,0,40,39,1
41,4,62177,15,2,12,4,0,0,0,0,58,39,0
25,4,148549,9,2,1,3,4,1,0,1127,40,39,1
56,4,61721,15,4,10,0,4,1,0,0,40,39,0
63,6,88191,2,4,10,0,2,1,0,0,40,8,0
25,4,261984,11,0,10,0,4,1,0,0,58,39,0
36,4,38188,9,2,3,1,4,0,0,0,45,39,0
25,4,174192,15,4,4,5,2,0,0,1160,40,39,0
41,4,58070,15,4,8,3,4,1,0,0,50,39,0
63,4,215091,11,2,12,1,4,1,0,0,40,39,1
41,4,97778,6,2,12,1,4,1,14603,0,40,39,0
36,4,91386,9,4,3,0,4,1,0,0,40,39,0
41,4,170117,14,2,12,0,3,1,2989,0,36,39,1
24,4,75842,11,4,10,1,4,0,0,0,40,20,0
50,4,85685,9,2,7,1,4,0,0,0,40,39,0
25,5,72990,4,4,5,3,4,0,0,2001,21,39,0
45,4,49711,11,0,7,1,4,0,0,0,57,39,0
50,5,72636,9,4,11,0,4,1,0,0,40,39,0
31,4,48015,11,4,10,1,4,1,24794,0,58,29,0
41,4,153513,2,0,8,5,4,0,0,0,40,39,0
62,4,13808,9,4,4,0,4,1,0,0,58,39,0
45,4,56011,9,2,3,1,4,1,14617,1663,35,41,0
37,4,97618,11,0,7,4,4,0,0,1165,40,39,0
41,4,206149,9,4,14,0,1,1,0,0,11,2,0
31,4,190882,15,2,10,3,4,0,0,0,40,27,0
41,4,109226,15,2,8,5,4,0,0,1997,40,39,1
41,4,98123,15,2,5,4,4,1,0,0,30,39,0
50,4,69616,15,5,13,1,4,1,0,0,35,39,0
50,2,150906,9,4,4,1,4,1,0,0,50,39,0
25,4,104134,15,2,14,0,4,0,0,0,40,39,0
31,1,146046,11,2,3,0,4,1,0,0,40,39,1
45,4,83927,11,2,10,0,4,1,0,0,40,39,0
45,4,27483,11,4,1,0,4,1,0,0,58,39,0
36,4,178310,12,0,7,0,2,1,0,0,21,39,0
25,4,86923,8,2,6,1,4,1,0,1053,57,39,0
57,4,81656,11,6,5,0,4,0,0,0,57,39,0
25,4,181739,15,2,7,4,4,1,0,0,45,39,1
63,5,162152,15,0,14,0,4,1,0,1899,58,39,0
45,6,30344,11,4,14,0,4,1,0,0,69,39,1
37,4,112535,11,2,4,4,2,1,0,0,40,39,1
24,0,70966,9,2,10,0,4,0,0,0,36,39,0
67,4,165076,15,4,8,3,4,1,0,0,79,0,0
25,6,108686,15,0,0,3,4,1,0,0,45,39,0
50,4,27983,11,4,3,4,4,0,0,0,58,39,0
41,4,199344,9,4,7,0,4,1,0,0,45,39,1
63,4,88376,10,4,0,4,4,1,0,0,40,39,0
41,6,74891,9,6,11,1,4,1,0,0,57,14,0
41,4,32985,15,4,10,0,4,1,0,0,36,39,0
25,6,88313,11,4,6,1,4,1,0,0,36,39,1
40,4,69214,8,2,4,1,4,0,0,0,40,39,0
25,4,256768,11,4,8,1,4,1,0,0,40,39,1
25,4,161719,2,4,3,0,1,1,0,0,40,39,0
36,4,288010,15,0,4,1,0,1,7505,0,40,37,0
32,6,146249,15,2,10,3,4,1,2560,0,40,39,0
24,4,31179,15,4,13,3,4,1,0,0,40,39,0
31,7,178722,9,5,10,3,4,1,0,0,40,39,0
25,4,196606,12,4,0,4,4,1,0,1892,36,39,0
20,4,135071,9,4,4,0,4,1,0,0,40,39,0
67,4,169573,15,4,6,1,4,1,0,0,40,39,0
50,4,268399,9,4,8,1,4,1,0,0,40,39,0
40,4,147792,9,5,10,3,4,1,0,0,10,39,0
57,6,96065,10,2,10,5,2,1,97356,0,69,35,0
